"","Year","Genre","NA_Sales","EU_Sales","JP_Sales"
"1619",2016,"Shooter",0.25,0.12,0.03
"1620",2016,"Shooter",0.09,0.08,0.01
"1621",2016,"Shooter",0.2,0.05,0
"1622",2016,"Shooter",0.08,0.04,0
"1627",2016,"Shooter",0.3,0.41,0
"1628",2016,"Shooter",2.2,3.65,0.29
"1629",2016,"Shooter",3.37,1.26,0.02
"1638",2011,"Shooter",0.89,1.44,0
"1639",2011,"Shooter",2.86,2.94,0.35
"1640",2011,"Shooter",4.47,2.13,0.06
"1641",2013,"Shooter",0.44,0.86,0
"1642",2013,"Shooter",1.31,1.51,0.27
"1643",2013,"Shooter",1.4,1.74,0.19
"1644",2013,"Shooter",2.16,1.08,0.02
"1645",2013,"Shooter",1.26,0.65,0
"1646",2018,"Shooter",0,0.09,0
"1647",2018,"Shooter",0.8,0.93,0.16
"1648",2018,"Shooter",1.05,0.35,0
"1652",2010,"Shooter",0.19,0.53,0
"1653",2010,"Shooter",1.33,1.12,0.08
"1654",2010,"Shooter",2.11,1.02,0.04
"1655",2015,"Shooter",0,0.13,0
"1656",2015,"Shooter",0.15,0.23,0.08
"1657",2015,"Shooter",0.72,0.97,0.14
"1658",2015,"Shooter",0.18,0.14,0
"1659",2015,"Shooter",0.73,0.39,0.01
"1675",2016,"Action",0.09,0.04,0
"1680",2010,"Action",0.44,0.4,0.21
"1682",2010,"Action",0.51,0.25,0.09
"1683",2018,"Action",0.26,0.2,0.07
"1684",2014,"Action",0.37,0.32,0.1
"1690",2018,"Action-Adventure",0.02,0,0
"1691",2018,"Action-Adventure",0.02,0,0
"1692",2011,"Misc",0.03,0,0
"1693",2011,"Misc",0.03,0,0
"1694",2011,"Puzzle",0.04,0,0
"1695",2010,"Misc",0.07,0,0
"1697",2010,"Misc",0,0,0.08
"1737",2011,"Puzzle",0.29,0.02,0
"1739",2010,"Puzzle",0.02,0.05,0
"1740",2011,"Puzzle",0.13,0,0
"1742",2011,"Puzzle",0.13,0,0
"1744",2010,"Puzzle",0,0.01,0
"1745",2010,"Puzzle",0,0.01,0
"1746",2010,"Puzzle",0,0.09,0
"1749",2013,"Adventure",0,0.02,0
"1750",2013,"Misc",0,0.04,0
"1751",2017,"Action",0.04,0.03,0
"1752",2017,"Action",0.04,0,0
"1753",2017,"Action",0.02,0,0
"1764",2011,"Racing",0.07,0.07,0
"1765",2011,"Racing",0.07,0.06,0
"1766",2011,"Racing",0.09,0.03,0
"1767",2011,"Racing",0.1,0.03,0
"1768",2011,"Racing",0.06,0.02,0
"1769",2011,"Racing",0.06,0.02,0
"1770",2012,"Misc",0.02,0.02,0
"1771",2012,"Racing",0.02,0.02,0
"1772",2011,"Racing",0.08,0.03,0
"1773",2011,"Racing",0.08,0.03,0
"1774",2011,"Racing",0.07,0.02,0
"1775",2011,"Racing",0.07,0.02,0
"1776",2013,"Action",0,0.02,0
"1777",2013,"Action",0,0.02,0
"1778",2013,"Action",0,0.01,0
"1779",2013,"Fighting",0,0.01,0
"1780",2011,"Misc",0.12,0.12,0
"1781",2011,"Misc",0.13,0.12,0
"1782",2010,"Platform",0.22,0.08,0
"1783",2010,"Platform",0.22,0.08,0
"1784",2010,"Platform",0.13,0.06,0
"1785",2010,"Platform",0.13,0.06,0
"1786",2010,"Platform",0.12,0.09,0
"1787",2010,"Platform",0.12,0.09,0
"1788",2010,"Platform",0.1,0.09,0
"1789",2010,"Platform",0.1,0.09,0
"1790",2010,"Platform",0.17,0.09,0
"1791",2010,"Platform",0.17,0.1,0
"1792",2010,"Platform",0.1,0.06,0
"1793",2010,"Platform",0.1,0.06,0
"1810",2018,"Puzzle",0.15,0,0
"1811",2018,"Puzzle",0.15,0,0
"1812",2018,"Puzzle",0.14,0,0
"1817",2010,"Puzzle",0.01,0,0
"1819",2017,"Action",0.07,0.02,0.05
"1820",2016,"Action",0,0,0.03
"1823",2010,"Misc",0.03,0,0
"1827",2016,"Role-Playing",0,0,0.09
"1828",2018,"Role-Playing",0,0,0.02
"1829",2017,"Role-Playing",0,0,0.04
"1830",2013,"Action",0.06,0.02,0
"1831",2013,"Action",0.02,0.01,0
"1837",2010,"Role-Playing",0.07,0.03,0.14
"1839",2010,"Action",0.15,0,0.03
"1840",2010,"Action",0.16,0.1,0
"1841",2011,"Action",0.14,0.1,0
"1851",2016,"Adventure",0,0.01,0
"1852",2013,"Adventure",0.52,0.88,0.06
"1863",2010,"Sports",0.11,0.12,0
"1867",2018,"Shooter",0.01,0,0
"1868",2017,"Shooter",0.02,0,0
"1869",2017,"Shooter",0.02,0,0
"1871",2014,"Action",0,0.17,0
"1872",2014,"Action",0,0.01,0
"1877",2011,"Sports",0.18,0.02,0
"1896",2011,"Racing",0.02,0,0
"1906",2018,"Board Game",0,0,0.01
"1910",2011,"Sports",0,0,0.07
"1911",2012,"Action",0.09,0.08,0.14
"1912",2012,"Action",0.09,0.07,0.02
"1913",2014,"Adventure",0,0,0.01
"1918",2011,"Action",0,0,0.18
"1919",2011,"Action",0,0,0.03
"1940",2010,"Shooter",0.85,0.46,0.02
"1941",2010,"Shooter",0.85,0.47,0.02
"1942",2010,"Shooter",1.45,0.54,0.02
"1943",2010,"Shooter",1.45,0.55,0.02
"1944",2013,"Shooter",0.28,0.3,0
"1945",2013,"Shooter",0.74,0.74,0.04
"1946",2013,"Shooter",0.72,0.69,0.04
"1947",2013,"Shooter",1.22,0.55,0.02
"1948",2013,"Shooter",1.22,0.57,0.02
"1949",2016,"Shooter",0.05,0.11,0.01
"1950",2016,"Shooter",0.03,0.04,0
"1951",2016,"Shooter",0.41,0.28,0.03
"1952",2016,"Shooter",0.35,0.08,0
"1953",2012,"Simulation",0.1,0.09,0.02
"1954",2012,"Simulation",0.11,0.04,0
"1957",2017,"Misc",0.05,0,0
"1963",2011,"Misc",0.06,0.02,0
"1964",2011,"Misc",0.06,0.02,0
"1965",2011,"Misc",0.09,0.04,0
"1966",2011,"Platform",0.09,0.04,0
"1969",2011,"Role-Playing",0,0,0.15
"1981",2018,"Shooter",0.02,0,0.01
"1984",2017,"Adventure",0.04,0,0
"1985",2017,"Adventure",0.03,0,0
"1987",2012,"Adventure",0,0,0.2
"1991",2017,"Adventure",0,0,0.01
"1993",2017,"Strategy",0.02,0,0
"1994",2017,"Strategy",0.02,0,0
"1999",2011,"Shooter",0.09,0.02,0
"2000",2015,"Fighting",0,0,0.03
"2001",2015,"Fighting",0,0,0.03
"2006",2018,"Fighting",0.03,0,0
"2007",2018,"Fighting",0.02,0,0
"2011",2012,"Action",0.04,0.03,0.01
"2012",2012,"Action",0.07,0.03,0
"2013",2015,"Action",0,0,0.03
"2014",2015,"Action",0.11,0.04,0.03
"2015",2015,"Action",0.06,0.02,0
"2030",2010,"Fighting",0,0.01,0
"2031",2014,"Fighting",0,0.01,0
"2036",2010,"Fighting",0.07,0.01,0.03
"2037",2010,"Fighting",0.07,0.01,0.03
"2038",2016,"Fighting",0.04,0.03,0.03
"2039",2016,"Fighting",0.1,0,0.05
"2040",2013,"Fighting",0.13,0,0.14
"2041",2014,"Fighting",0.15,0,0.14
"2042",2014,"Fighting",0.06,0,0.03
"2043",2015,"Action",0,0,0.04
"2044",2015,"Fighting",0,0,0.04
"2045",2015,"Action",0.07,0.03,0.02
"2046",2015,"Fighting",0.08,0.04,0.02
"2047",2015,"Action",0,0.05,0
"2048",2015,"Fighting",0,0.02,0
"2049",2015,"Action",0.05,0.01,0
"2050",2015,"Fighting",0.06,0.01,0
"2051",2010,"Fighting",0.21,0.08,0.09
"2052",2010,"Fighting",0.21,0.08,0.09
"2053",2010,"Fighting",0.23,0.04,0.02
"2054",2010,"Fighting",0.23,0.04,0.02
"2055",2012,"Fighting",0,0,0.09
"2056",2012,"Fighting",0,0,0.01
"2057",2012,"Fighting",0.03,0.05,0.02
"2058",2011,"Fighting",0.05,0.02,0.04
"2059",2011,"Fighting",0.05,0.01,0.04
"2060",2011,"Fighting",0.03,0.02,0.07
"2061",2011,"Fighting",0.03,0.02,0.07
"2062",2018,"Fighting",0.04,0.01,0.01
"2063",2018,"Fighting",0.04,0,0.03
"2064",2010,"Role-Playing",0,0,0.03
"2079",2010,"Role-Playing",0.04,0,0.01
"2095",2010,"Fighting",0,0,0.08
"2100",2011,"Fighting",0.27,0.11,0.07
"2101",2011,"Fighting",0.27,0.11,0.07
"2121",2014,"Misc",0.01,0,0
"2127",2010,"Sports",0.04,0.02,0
"2128",2010,"Sports",0,0.01,0
"2130",2010,"Sports",0.13,0.02,0
"2131",2010,"Sports",0,0.01,0
"2132",2010,"Racing",0.07,0,0
"2133",2010,"Racing",0.09,0.01,0
"2143",2015,"Action",1,0.76,0.26
"2175",2010,"Role-Playing",0.06,0,0.03
"2176",2017,"Role-Playing",0.07,0,0.06
"2177",2017,"Role-Playing",0,0,0.04
"2178",2010,"Adventure",0,0,0.04
"2183",2010,"Racing",0.01,0.04,0
"2184",2010,"Racing",0.22,0.37,0.02
"2185",2010,"Racing",0.25,0.28,0
"2198",2010,"Misc",0.1,0.08,0
"2199",2011,"Misc",0.1,0.08,0
"2202",2011,"Shooter",0.05,0.06,0
"2203",2011,"Shooter",0.07,0.03,0
"2215",2010,"Adventure",0,0,0.07
"2273",2012,"Action",0.13,0.4,0
"2274",2012,"Misc",0.16,0.4,0
"2284",2010,"Action",0.03,0,0
"2285",2018,"Action-Adventure",0,0,0.02
"2292",2012,"Shooter",0.43,0.42,0
"2293",2012,"Shooter",0.42,0.41,0
"2294",2012,"Shooter",1.06,0.75,0.1
"2295",2012,"Shooter",1.05,0.77,0.1
"2296",2014,"Shooter",0.33,0.18,0.01
"2297",2014,"Shooter",0.43,0.21,0.01
"2298",2012,"Shooter",1.89,0.91,0.04
"2299",2013,"Shooter",1.89,0.88,0.04
"2300",2018,"Shooter",0.07,0,0
"2301",2010,"Shooter",0.1,0.02,0
"2302",2010,"Shooter",0.1,0.02,0
"2303",2010,"Shooter",0,0.02,0
"2304",2010,"Shooter",0,0.01,0
"2305",2010,"Shooter",0,0.01,0
"2306",2015,"Shooter",0.69,0.34,0.03
"2307",2015,"Shooter",0.36,0.32,0.03
"2308",2015,"Shooter",0.49,0.13,0
"2309",2015,"Shooter",0.24,0.13,0
"2310",2014,"Misc",0.14,0.15,0
"2311",2014,"Shooter",0.11,0.15,0
"2312",2014,"Misc",0.28,0.22,0.05
"2313",2014,"Shooter",0.25,0.26,0.05
"2314",2014,"Misc",0.48,0.19,0.01
"2315",2014,"Shooter",0.46,0.22,0.01
"2316",2012,"Adventure",0,0.02,0
"2325",2011,"Action",0,0.01,0
"2327",2014,"Action",0,0.01,0
"2328",2014,"Action",0.08,0.09,0
"2329",2014,"Role-Playing",0.07,0.08,0
"2330",2014,"Action",0,0.01,0
"2331",2014,"Role-Playing",0,0.01,0
"2334",2017,"Puzzle",0,0,0.02
"2345",2012,"Puzzle",0.09,0,0
"2346",2013,"Education",0.08,0,0
"2347",2013,"Misc",0,0,0.27
"2399",2010,"Action",0.01,0,0
"2400",2012,"Action",0,0.02,0
"2401",2012,"Misc",0,0.01,0
"2402",2012,"Action",0,0.02,0
"2403",2012,"Misc",0,0.01,0
"2404",2012,"Role-Playing",0.5,0.32,0.49
"2405",2015,"Role-Playing",0.16,0.11,0.18
"2406",2016,"Role-Playing",0.22,0.11,0.2
"2408",2018,"Shooter",0.12,0.09,0.02
"2409",2018,"Fighting",0.01,0,0
"2410",2011,"Shooter",0.01,0,0
"2428",2016,"Role-Playing",0,0.03,0
"2438",2018,"Simulation",0.02,0,0
"2439",2018,"Puzzle",0.02,0,0
"2441",2011,"Shooter",0.06,0.09,0
"2442",2011,"Shooter",0.29,0.32,0.01
"2443",2011,"Shooter",0.59,0.35,0.01
"2448",2015,"Adventure",0,0.06,0
"2449",2015,"Adventure",0,0.02,0
"2459",2013,"Adventure",0,0,0.03
"2460",2013,"Misc",0,0,0.03
"2461",2012,"Action",0,0,0.03
"2462",2012,"Misc",0,0,0.03
"2463",2017,"Action",0,0,0.02
"2471",2012,"Shooter",0.01,0.05,0
"2472",2012,"Shooter",0.01,0,0
"2481",2015,"Adventure",0.04,0.09,0
"2482",2015,"Adventure",0.04,0.01,0
"2488",2010,"Sports",0.16,0,0
"2489",2010,"Sports",0.17,0,0
"2490",2011,"Sports",0.11,0,0
"2493",2010,"Sports",0.1,0.06,0
"2494",2010,"Sports",0.1,0.05,0
"2499",2010,"Sports",0.38,0.04,0
"2500",2010,"Sports",0.38,0.04,0
"2515",2017,"Platform",0.04,0,0
"2533",2010,"Misc",0.06,0,0
"2535",2010,"Misc",0.14,0,0
"2541",2014,"Action",0,0,0.06
"2542",2014,"Shooter",0,0,0.07
"2543",2016,"Action",0,0,0.04
"2544",2016,"Shooter",0,0,0.06
"2545",2018,"Action",0,0,0.02
"2546",2018,"Action",0,0,0.01
"2547",2016,"Shooter",0,0,0.01
"2548",2014,"Misc",0,0,0.01
"2551",2011,"Shooter",0.07,0.08,0
"2552",2011,"Shooter",0.24,0.2,0.01
"2553",2011,"Shooter",0.61,0.32,0.01
"2554",2017,"Shooter",0.05,0.06,0
"2555",2017,"Shooter",0.06,0.01,0
"2566",2011,"Action",0,0,0.02
"2567",2011,"Action",0,0,0.02
"2568",2012,"Action",0,0,0.01
"2569",2012,"Misc",0,0,0.01
"2576",2010,"Shooter",0,0.01,0
"2593",2018,"Racing",0.08,0.22,0.01
"2594",2018,"Racing",0.06,0.04,0
"2605",2016,"Simulation",0,0.02,0
"2610",2010,"Action",0,0,0.07
"2611",2010,"Action",0,0,0.07
"2612",2011,"Action",0,0,0.11
"2613",2011,"Action",0,0,0.11
"2639",2011,"Puzzle",0.08,0.15,0.06
"2641",2010,"Simulation",0.06,0,0
"2642",2010,"Simulation",0.08,0,0
"2664",2010,"Misc",0,0.25,0
"2671",2011,"Misc",0.06,0.03,0
"2672",2011,"Misc",0.15,0.02,0
"2673",2011,"Misc",0.07,0.02,0
"2700",2011,"Sports",0.17,0.03,0
"2701",2011,"Sports",0.34,0.02,0
"2702",2011,"Sports",0.24,0.02,0
"2703",2011,"Sports",0.16,0,0
"2704",2014,"Shooter",0.03,0,0
"2705",2014,"Shooter",0.02,0,0
"2706",2014,"Shooter",0.02,0,0
"2723",2010,"Sports",0.12,0,0
"2724",2010,"Sports",0.26,0.04,0
"2725",2010,"Sports",0.53,0.02,0
"2726",2010,"Sports",0.28,0.01,0
"2738",2010,"Sports",0.58,0,0
"2739",2010,"Sports",0.04,0.03,0
"2740",2010,"Sports",0.11,0,0
"2741",2010,"Sports",0.1,0,0
"2742",2010,"Sports",0.19,0,0
"2743",2010,"Sports",0.1,0,0
"2757",2011,"Sports",0.11,0.05,0
"2758",2011,"Sports",0.15,0.05,0
"2759",2011,"Sports",0.14,0.03,0
"2760",2018,"Simulation",0.06,0,0
"2775",2018,"Visual Novel",0,0,0.01
"2786",2011,"Simulation",0.08,0,0
"2787",2011,"Simulation",0.09,0,0
"2788",2017,"Adventure",0,0,0.01
"2789",2013,"Misc",0,0,0.01
"2790",2013,"Shooter",0,0,0.01
"2794",2018,"Role-Playing",0.07,0.03,0
"2795",2018,"Role-Playing",0.05,0,0
"2815",2012,"Action",0.8,0.52,0.07
"2816",2012,"Shooter",0.74,0.52,0.07
"2817",2014,"Shooter",0.17,0.23,0
"2818",2014,"Shooter",1.59,1.94,0.2
"2819",2014,"Shooter",2.84,3.34,0.14
"2820",2014,"Shooter",2.81,1.18,0
"2821",2014,"Shooter",3.25,1.53,0.01
"2822",2010,"Shooter",0.54,0.05,0
"2823",2010,"Shooter",0.58,0.82,0
"2825",2010,"Shooter",6.01,4.44,0.48
"2826",2010,"Shooter",0.82,0.47,0
"2827",2010,"Shooter",9.76,3.73,0.11
"2828",2015,"Shooter",0,0.28,0
"2829",2015,"Shooter",0.65,0.96,0.07
"2830",2015,"Shooter",6.18,6.05,0.41
"2831",2015,"Shooter",1.36,0.48,0
"2832",2015,"Shooter",4.63,2.09,0.02
"2833",2012,"Shooter",0.66,0.7,0
"2834",2012,"Shooter",4.99,5.88,0.65
"2835",2012,"Shooter",0.21,0.18,0
"2836",2012,"Shooter",8.27,4.32,0.07
"2837",2018,"Shooter",0.05,0.07,0
"2838",2018,"Shooter",4.05,3.28,0.5
"2839",2018,"Shooter",3.27,1.12,0
"2843",2013,"Shooter",0.26,0.41,0
"2844",2013,"Shooter",4.11,4.01,0.39
"2845",2013,"Shooter",1.79,1.64,0.05
"2846",2013,"Shooter",0.23,0.09,0.01
"2847",2013,"Shooter",6.76,2.64,0.04
"2848",2013,"Shooter",1.92,0.86,0
"2849",2016,"Shooter",0.12,0.19,0
"2850",2016,"Shooter",3.11,3.83,0.19
"2851",2016,"Shooter",2.91,1.44,0
"2855",2011,"Shooter",0.41,0.99,0
"2856",2011,"Shooter",5.54,5.82,0.49
"2857",2011,"Shooter",0.6,0.21,0
"2858",2011,"Shooter",9.07,4.29,0.13
"2859",2011,"Shooter",0.21,0.07,0
"2860",2017,"Shooter",0.17,0.3,0.03
"2861",2017,"Shooter",0.16,0.06,0
"2862",2016,"Shooter",0.07,0.02,0
"2863",2016,"Shooter",0.13,0.04,0
"2867",2010,"Shooter",0.05,0,0
"2874",2017,"Shooter",0.07,0.11,0
"2875",2017,"Shooter",4.67,6.21,0.4
"2876",2017,"Shooter",3.75,1.91,0
"2883",2011,"Shooter",0.05,0.05,0
"2884",2011,"Shooter",0.12,0.13,0
"2885",2011,"Shooter",0.14,0.11,0
"2887",2010,"Adventure",0.06,0.04,0
"2890",2010,"Misc",0.14,0.02,0
"2891",2011,"Simulation",0.13,0.06,0
"2892",2011,"Simulation",0.12,0.05,0
"2893",2010,"Sports",0.02,0,0
"2896",2018,"Platform",0.01,0,0
"2899",2014,"Misc",0,0.01,0
"2900",2014,"Misc",0,0.02,0
"2902",2010,"Adventure",0,0,0.01
"2904",2018,"Fighting",0,0,0.01
"2905",2018,"Fighting",0,0,0.01
"2910",2012,"Action",0.02,0.01,0
"2911",2012,"Misc",0.02,0.01,0
"2924",2011,"Action",0.05,0.03,0
"2925",2011,"Action",0.05,0,0
"2927",2011,"Action",0.1,0.07,0
"2928",2011,"Action",0.05,0,0
"2930",2011,"Action",0.11,0.05,0
"2931",2015,"Adventure",0,0,0.01
"2932",2012,"Adventure",0,0.03,0
"2933",2012,"Adventure",0,0.02,0
"2934",2012,"Adventure",0,0.02,0
"2935",2012,"Adventure",0,0.01,0
"2937",2018,"Puzzle",0.06,0.04,0.08
"2938",2014,"Puzzle",0.56,0.36,0.19
"2945",2010,"Sports",0,0.02,0.06
"2946",2010,"Sports",0,0.02,0.06
"2951",2016,"Strategy",0,0,0.06
"2952",2014,"Misc",0,0,0.07
"2953",2014,"Misc",0,0,0.07
"2954",2013,"Strategy",0,0,0.09
"2960",2016,"Action",0.02,0,0
"2961",2016,"Action",0.01,0.01,0
"2962",2017,"Action",0.02,0.01,0
"2971",2010,"Strategy",0,0,0.02
"2972",2013,"Strategy",0,0,0.02
"2977",2018,"Party",0.11,0.14,0
"2978",2018,"Party",0.04,0,0
"2981",2018,"Party",0.04,0,0
"2984",2011,"Misc",0.14,0.15,0
"2985",2011,"Misc",0.14,0.16,0
"2986",2011,"Misc",0.06,0.02,0
"2987",2011,"Party",0.06,0.03,0
"2988",2011,"Misc",0.13,0.06,0
"3001",2011,"Racing",0.21,0,0
"3002",2011,"Racing",0.72,0.44,0.04
"3003",2011,"Racing",0.22,0.23,0
"3004",2011,"Racing",0.1,0.01,0
"3005",2011,"Racing",0.46,0.39,0
"3006",2011,"Racing",0.28,0.17,0
"3007",2017,"Racing",0.13,0.14,0.02
"3008",2017,"Racing",0.01,0,0
"3009",2017,"Racing",0.06,0.18,0.01
"3010",2017,"Racing",0.02,0,0
"3011",2017,"Racing",0.02,0,0
"3012",2017,"Racing",0.04,0,0
"3014",2010,"Misc",0.46,0.02,0
"3026",2016,"Action",0.04,0.01,0
"3027",2017,"Action",0.04,0.04,0
"3028",2016,"Action",0.05,0,0
"3029",2016,"Action",0.05,0.01,0
"3043",2011,"Fighting",0.07,0.02,0
"3044",2011,"Fighting",0.07,0.02,0
"3045",2011,"Fighting",0.06,0,0
"3046",2011,"Fighting",0.07,0.01,0
"3047",2011,"Fighting",0.07,0,0
"3052",2011,"Misc",0.05,0,0
"3061",2010,"Adventure",0.02,0,0
"3063",2010,"Sports",0.02,0,0
"3065",2010,"Sports",0.02,0,0
"3105",2010,"Action",0.5,0.37,0.1
"3106",2010,"Action",0.5,0.37,0.1
"3107",2010,"Action",0.42,0.17,0.01
"3108",2010,"Action",0.42,0.18,0.01
"3109",2013,"Action",0.04,0.07,0.03
"3110",2013,"Action-Adventure",0.04,0.08,0.03
"3111",2011,"Action",0.02,0.01,0
"3112",2011,"Action",0.02,0,0
"3113",2011,"Action",0.02,0,0
"3114",2011,"Action",0.02,0,0
"3115",2014,"Action",0.01,0.03,0
"3116",2014,"Action",0.03,0.13,0.02
"3117",2014,"Action-Adventure",0.03,0.13,0.02
"3118",2014,"Action",0.02,0.07,0
"3119",2014,"Action-Adventure",0.02,0.06,0
"3130",2010,"Puzzle",0.04,0,0
"3131",2010,"Puzzle",0.04,0,0
"3132",2018,"Adventure",0.04,0,0
"3138",2011,"Adventure",0.3,0.15,0.2
"3139",2011,"Puzzle",0.3,0.15,0.2
"3140",2011,"Adventure",0.2,0.06,0.03
"3141",2011,"Puzzle",0.2,0.06,0.03
"3142",2010,"Action",0.1,0,0
"3143",2018,"Simulation",0,0,0.02
"3144",2018,"Simulation",0,0,0.02
"3153",2011,"Platform",0.09,0.03,0.01
"3154",2011,"Platform",0.09,0.03,0.01
"3155",2017,"Platform",0.11,0.03,0.01
"3167",2011,"Shooter",0.04,0,0
"3168",2011,"Shooter",0.06,0,0
"3173",2011,"Puzzle",0,0.01,0
"3176",2010,"Puzzle",0.05,0.04,0
"3177",2010,"Puzzle",0,0.06,0
"3180",2011,"Puzzle",0.03,0,0
"3181",2011,"Puzzle",0,0,0
"3182",2011,"Puzzle",0,0,0
"3190",2017,"Simulation",0,0,0.01
"3191",2011,"Sports",0.06,0.05,0.08
"3192",2011,"Sports",0.06,0.04,0.01
"3193",2011,"Sports",0,0.05,0
"3215",2014,"Role-Playing",0,0,0.06
"3218",2015,"Adventure",0,0,0.01
"3219",2015,"Visual Novel",0,0,0.02
"3220",2015,"Adventure",0,0,0.01
"3221",2017,"Visual Novel",0,0,0.02
"3222",2015,"Adventure",0,0,0.05
"3223",2017,"Visual Novel",0,0,0.07
"3224",2017,"Visual Novel",0,0,0.01
"3225",2017,"Visual Novel",0,0,0.01
"3226",2011,"Adventure",0,0,0.04
"3227",2010,"Adventure",0,0,0.03
"3228",2014,"Visual Novel",0,0,0.01
"3229",2010,"Adventure",0,0,0.02
"3230",2014,"Adventure",0,0,0.01
"3236",2018,"Action",0,0,0.01
"3255",2011,"Misc",0,0.02,0
"3259",2010,"Misc",0.04,0,0
"3271",2010,"Racing",0.02,0,0
"3272",2010,"Racing",0.06,0,0
"3273",2012,"Misc",0,0,0.01
"3281",2015,"Platform",0.14,0.09,0.07
"3289",2010,"Action",0.15,0.16,0
"3299",2011,"Action",0,0,0.14
"3300",2011,"Shooter",0.09,0.1,0
"3301",2011,"Shooter",0.28,0.12,0
"3302",2014,"Role-Playing",0,0.01,0
"3303",2014,"Role-Playing",0,0.01,0.04
"3304",2014,"Role-Playing",0,0.07,0.02
"3307",2012,"Action",0,0,0.07
"3308",2012,"Misc",0,0,0.07
"3317",2010,"Misc",0.06,0,0
"3318",2010,"Simulation",0.05,0,0
"3329",2016,"Action",0,0,0.03
"3330",2016,"Action",0,0,0.01
"3331",2014,"Misc",0,0,0.01
"3336",2011,"Role-Playing",0,0,0.09
"3337",2015,"Misc",0.06,0.01,0.06
"3338",2014,"Misc",0,0,0.01
"3339",2016,"Action",0,0,0.07
"3346",2017,"Adventure",0,0,0.01
"3347",2012,"Action",0,0,0.05
"3350",2012,"Shooter",0,0,0.05
"3351",2013,"Role-Playing",0,0,0.05
"3355",2011,"Adventure",0.03,0.04,0
"3360",2014,"Misc",0,0,0.01
"3365",2010,"Misc",0.12,0,0
"3366",2010,"Misc",0.17,0,0
"3367",2010,"Misc",0.16,0,0
"3368",2010,"Misc",0.06,0,0
"3369",2011,"Sports",0.02,0,0
"3370",2011,"Action",0.02,0,0
"3386",2011,"Simulation",0,0.04,0
"3387",2011,"Simulation",0,0.02,0
"3388",2011,"Simulation",0,0.02,0
"3389",2010,"Simulation",0,0.02,0
"3390",2011,"Strategy",0.01,0.05,0
"3391",2015,"Simulation",0,0.13,0
"3392",2017,"Simulation",0.15,0.07,0.04
"3393",2017,"Simulation",0.13,0.03,0
"3394",2016,"Simulation",0,0.01,0
"3395",2010,"Misc",0.04,0,0
"3396",2010,"Strategy",0.04,0,0
"3401",2017,"Action-Adventure",0,0,0.07
"3402",2015,"Strategy",0,0.05,0
"3403",2015,"Strategy",0,0.04,0
"3405",2017,"Action",0.02,0,0
"3406",2017,"Action",0,0,0.02
"3408",2011,"Adventure",0,0,0.03
"3410",2014,"Visual Novel",0,0,0.01
"3412",2010,"Adventure",0,0,0.03
"3413",2010,"Adventure",0,0,0.02
"3414",2010,"Action",0.09,0.15,0.01
"3415",2010,"Action",0.08,0.06,0
"3420",2011,"Role-Playing",0,0,0.05
"3421",2010,"Role-Playing",0,0,0.03
"3461",2015,"Action",0,0,0.02
"3462",2011,"Adventure",0,0,0.04
"3467",2018,"Misc",0,0,0.01
"3478",2010,"Adventure",0,0,0.02
"3479",2011,"Adventure",0,0,0.02
"3483",2010,"Adventure",0.4,0.22,0
"3484",2010,"Misc",0.55,0.32,0
"3485",2010,"Sports",0.56,0.33,0
"3507",2015,"Strategy",0.14,0.05,0.02
"3508",2012,"Action",0.16,0,0.03
"3509",2012,"Action-Adventure",0.16,0,0.03
"3510",2018,"Action",0.02,0,0.01
"3512",2018,"Visual Novel",0.02,0,0
"3513",2015,"Adventure",0.06,0,0.03
"3514",2018,"Adventure",0,0,0.02
"3533",2016,"Strategy",0,0.01,0
"3557",2016,"Action",0,0,0.01
"3558",2017,"Action",0.01,0,0.03
"3559",2018,"Visual Novel",0,0,0.02
"3583",2010,"Puzzle",0.04,0,0
"3594",2011,"Strategy",0.25,0.07,0.05
"3595",2014,"Simulation",0.02,0,0
"3608",2010,"Strategy",0,0.01,0
"3623",2010,"Strategy",0,0.02,0
"3635",2013,"Strategy",0.06,0.25,0
"3641",2018,"Action-Adventure",0.05,0.05,0.09
"3642",2018,"Action-Adventure",0.05,0.01,0
"3643",2013,"Role-Playing",0.09,0,0.03
"3644",2014,"Role-Playing",0.09,0,0.03
"3645",2013,"Role-Playing",0.13,0,0.04
"3646",2014,"Role-Playing",0.11,0,0.04
"3647",2012,"Role-Playing",0,0,0.08
"3653",2011,"Shooter",0.07,0.04,0
"3689",2017,"Strategy",0.09,0,0
"3690",2017,"Strategy",0.07,0,0
"3705",2013,"Platform",0,0.01,0
"3714",2011,"Simulation",0.5,0.07,0
"3715",2011,"Simulation",0.5,0.07,0
"3716",2013,"Simulation",0,0,0.03
"3719",2017,"Simulation",0.03,0,0.04
"3720",2017,"Simulation",0,0.04,0
"3737",2011,"Adventure",0,0.01,0
"3738",2011,"Adventure",0,0,0.05
"3739",2016,"Adventure",0.11,0,0
"3740",2015,"Adventure",0,0,0.05
"3741",2010,"Adventure",0,0,0.05
"3742",2014,"Adventure",0.11,0.03,0.06
"3743",2015,"Adventure",0.11,0.01,0.06
"3744",2011,"Adventure",0,0,0.04
"3757",2010,"Misc",0.06,0,0
"3767",2011,"Misc",0.59,0.04,0
"3768",2011,"Misc",0.58,0.04,0
"3769",2011,"Misc",0.43,0,0
"3770",2011,"Misc",0.44,0,0
