"","Year","Genre","NA_Sales","EU_Sales","JP_Sales"
"1382",2004,"Role-Playing",0.02,0.01,0
"1383",2002,"Role-Playing",0.11,0.03,0
"1384",2002,"Role-Playing",0.11,0.03,0
"1385",2001,"Role-Playing",0.61,0.48,0
"1386",2001,"Role-Playing",0.61,0.48,0
"1387",2002,"Role-Playing",0.15,0.04,0
"1388",2002,"Role-Playing",0.15,0.04,0
"1389",2004,"Role-Playing",0.34,0.26,0
"1390",2004,"Role-Playing",0.19,0.06,0
"1391",2004,"Role-Playing",0.19,0.06,0
"1392",2000,"Action",0.1,0.07,0
"1396",2002,"Shooter",0.07,0.03,0
"1399",2009,"Puzzle",0.13,0,0
"1400",2007,"Puzzle",0.04,0,0
"1401",2007,"Puzzle",0.04,0,0
"1403",2007,"Sports",0.02,0,0
"1404",2007,"Sports",0.02,0,0
"1405",2007,"Sports",0.02,0,0
"1406",2007,"Sports",0.02,0,0
"1407",2009,"Adventure",0,0,0.01
"1408",2009,"Misc",0.22,0.19,0
"1409",2009,"Misc",0.15,0.06,0
"1410",2009,"Misc",0.41,0.24,0
"1411",2009,"Misc",0.6,0.3,0
"1412",2009,"Misc",0.51,0.22,0
"1413",2008,"Shooter",0.07,0,0
"1414",2008,"Shooter",0.07,0,0
"1416",2008,"Platform",0,0.01,0
"1417",2008,"Platform",0,0.01,0
"1418",2003,"Platform",0.24,0.09,0
"1419",2008,"Platform",0.32,0.36,0
"1420",2005,"Racing",0.07,0.03,0
"1421",2000,"Platform",0.82,0.36,0.25
"1425",2007,"Sports",0,0,0.04
"1427",2002,"Fighting",0.07,0.06,0
"1436",2005,"Action",0.07,0.02,0
"1437",2009,"Adventure",0.12,0,0
"1438",2009,"Adventure",0.21,0,0
"1439",2009,"Adventure",0.12,0,0
"1440",2007,"Adventure",0.28,0.01,0
"1441",2007,"Adventure",0.16,0.06,0
"1442",2007,"Adventure",0.06,0.04,0
"1443",2007,"Adventure",0.42,0,0
"1444",2004,"Adventure",0.01,0,0
"1445",2004,"Adventure",0.01,0,0
"1446",2001,"Platform",0.08,0.05,0
"1447",2008,"Misc",0.19,0,0
"1448",2002,"Misc",0.4,0.15,0
"1449",2003,"Sports",0.26,0.1,0
"1450",2008,"Sports",0.51,0,0
"1451",2008,"Sports",0.09,0.07,0
"1452",2008,"Sports",0.18,0,0
"1453",2003,"Sports",0.24,0.19,0
"1454",2003,"Sports",0.05,0.01,0
"1455",2003,"Sports",0.05,0.01,0
"1456",2007,"Adventure",0.09,0.01,0
"1458",2005,"Misc",0.1,0.04,0
"1459",2005,"Misc",0.1,0.04,0
"1468",2006,"Action",0.03,0.01,0
"1469",2006,"Action",0.09,0.02,0
"1470",2006,"Action",0.05,0.04,0
"1471",2006,"Action",0.04,0,0
"1472",2008,"Platform",0.02,0,0
"1473",2008,"Platform",0.02,0,0
"1474",2007,"Role-Playing",0.05,0.04,0.02
"1475",2008,"Role-Playing",0.05,0.04,0.02
"1476",2008,"Role-Playing",0.07,0,0
"1477",2008,"Role-Playing",0.07,0,0
"1480",2002,"Sports",0.1,0.04,0
"1481",2002,"Sports",0.1,0.04,0
"1482",2009,"Sports",0.14,0,0
"1483",2009,"Sports",0.14,0,0
"1489",2000,"Sports",0.21,0.14,0.23
"1492",2009,"Sports",0.45,0,0
"1493",2009,"Sports",0.2,0,0
"1497",2001,"Sports",0.14,0.11,0
"1500",2006,"Role-Playing",0.06,0.02,0.02
"1501",2006,"Role-Playing",0.06,0.02,0.02
"1502",2003,"Role-Playing",0.21,0.05,0
"1503",2004,"Role-Playing",0.21,0.05,0
"1505",2005,"Action",0.12,0.05,0
"1506",2005,"Action",0.11,0.03,0
"1507",2005,"Action",0.27,0.21,0
"1508",2005,"Action",0.16,0.04,0
"1509",2000,"Action",0.07,0.02,0
"1510",2000,"Action",0.09,0.06,0
"1511",2000,"Action",0.09,0.06,0
"1518",2009,"Action",0,0.27,0
"1519",2009,"Action",2.26,1.34,0.07
"1520",2009,"Action",2.24,0.97,0.02
"1544",2003,"Action",0.06,0.02,0
"1545",2003,"Action",0.08,0.02,0
"1546",2001,"Racing",0.03,0.02,0
"1549",2003,"Action",0.05,0.02,0
"1550",2003,"Action",0.05,0.01,0
"1551",2003,"Action",0.17,0.13,0
"1552",2003,"Action",0.08,0.02,0
"1559",2001,"Action",0.13,0.05,0
"1560",2001,"Adventure",0.13,0.05,0
"1561",2001,"Adventure",0.2,0.05,0
"1562",2001,"Adventure",0.27,0.21,0
"1563",2005,"Strategy",0.25,0.07,0.07
"1564",2007,"Strategy",0.22,0.03,0.08
"1575",2004,"Action",0.02,0.01,0
"1576",2004,"Action",0.02,0.01,0
"1577",2006,"Action",0,0,0
"1583",2003,"Shooter",0.02,0.01,0
"1584",2003,"Shooter",0.01,0,0
"1585",2008,"Fighting",0,0,0.01
"1586",2009,"Fighting",0,0,0.01
"1587",2008,"Fighting",0.07,0,0.01
"1588",2008,"Fighting",0.07,0,0.01
"1591",2001,"Strategy",0.02,0.01,0
"1592",2008,"Strategy",0.38,0.37,0
"1594",2009,"Strategy",0.31,0.25,0
"1598",2008,"Shooter",0.04,0,0
"1599",2009,"Shooter",0.04,0,0
"1606",2009,"Role-Playing",0,0,0.02
"1607",2009,"Role-Playing",0,0,0.02
"1608",2006,"Fighting",0,0,0.09
"1609",2006,"Fighting",0,0,0.09
"1610",2006,"Fighting",0,0,0.15
"1611",2006,"Fighting",0,0,0.15
"1623",2002,"Action",0.04,0.01,0
"1624",2002,"Action",0.04,0.01,0
"1625",2003,"Action",0.31,0.12,0
"1626",2003,"Action",0.31,0.12,0
"1630",2002,"Shooter",0.01,0.02,0
"1631",2004,"Shooter",0.01,0.01,0
"1632",2005,"Shooter",0,0.07,0
"1633",2005,"Shooter",0.37,0.01,0
"1634",2006,"Shooter",0.35,0.02,0.01
"1635",2005,"Shooter",0.39,0.15,0
"1636",2005,"Shooter",0,0,0.02
"1637",2006,"Shooter",0,0.02,0
"1649",2004,"Shooter",0,0.02,0
"1650",2008,"Shooter",0.76,0.36,0.05
"1651",2008,"Shooter",0.81,0.46,0.04
"1660",2009,"Strategy",0,0.01,0
"1661",2005,"Strategy",0.1,0.01,0
"1662",2006,"Puzzle",0.05,0,0
"1663",2003,"Shooter",0.08,0.06,0
"1664",2003,"Simulation",0.08,0.06,0
"1665",2003,"Shooter",0.06,0.02,0
"1666",2003,"Simulation",0.06,0.02,0
"1667",2007,"Strategy",0,0.01,0
"1668",2007,"Strategy",0.21,0.02,0
"1669",2009,"Strategy",0,0.02,0
"1670",2009,"Strategy",0.17,0.12,0.01
"1676",2006,"Shooter",0.02,0,0
"1677",2006,"Action",0.02,0,0
"1678",2000,"Strategy",0.06,0.01,0
"1679",2009,"Action",0.44,0.41,0.21
"1681",2009,"Action",0.51,0.26,0.09
"1685",2008,"Strategy",0,0,0
"1686",2009,"Sports",0.15,0,0
"1687",2002,"Sports",0.08,0.02,0
"1696",2005,"Action",0.04,0.03,0.09
"1698",2005,"Action",0.03,0.01,0
"1699",2009,"Misc",0.07,0.02,0
"1700",2009,"Misc",0.06,0.02,0
"1703",2006,"Simulation",0.03,0.03,0
"1704",2006,"Simulation",0.03,0.03,0
"1711",2006,"Simulation",0,0,0.02
"1712",2006,"Simulation",0,0,0.02
"1713",2007,"Simulation",0,0,0.03
"1714",2007,"Simulation",0,0,0.03
"1715",2008,"Simulation",0,0,0.03
"1716",2008,"Simulation",0,0,0.03
"1717",2008,"Simulation",0,0,0.03
"1718",2008,"Simulation",0,0,0.03
"1719",2009,"Simulation",0,0,0.04
"1720",2009,"Simulation",0,0,0.04
"1721",2000,"Simulation",0,0,0.05
"1722",2000,"Simulation",0,0,0.05
"1723",2001,"Simulation",0,0,0.05
"1724",2001,"Simulation",0,0,0.05
"1725",2007,"Puzzle",0.14,0.02,0.15
"1726",2007,"Puzzle",0.14,0.02,0.15
"1727",2007,"Action",0.41,0,0
"1728",2007,"Action",0.05,0.04,0
"1729",2007,"Action",0.31,0.01,0
"1730",2007,"Action",0.16,0,0
"1732",2008,"Sports",0,0.01,0
"1733",2008,"Sports",0.14,0.54,0.01
"1734",2008,"Sports",0.15,0.38,0
"1735",2006,"Puzzle",0,0.02,0
"1736",2006,"Puzzle",0,0.02,0
"1747",2008,"Puzzle",0.01,0.04,0
"1748",2008,"Misc",0.04,0.03,0
"1754",2009,"Action",0.22,0.16,0
"1755",2009,"Action",0.22,0.16,0
"1756",2009,"Action",0.11,0.03,0
"1757",2009,"Action",0.11,0.03,0
"1758",2009,"Action",0.13,0.19,0
"1759",2009,"Action",0.13,0.19,0
"1760",2009,"Action",0.25,0.15,0
"1761",2009,"Action",0.25,0.15,0
"1762",2009,"Action",0.11,0.09,0
"1763",2009,"Action",0.11,0.09,0
"1794",2008,"Action",0.65,0.22,0
"1795",2008,"Action",0.65,0.22,0
"1796",2008,"Action",0.22,0.02,0
"1797",2008,"Action",0.22,0.02,0
"1798",2008,"Action",0.36,0.14,0
"1799",2008,"Action",0.35,0.14,0
"1800",2008,"Action",0.52,0.21,0
"1801",2008,"Action",0.52,0.21,0
"1802",2007,"Action",0.68,0.82,0
"1803",2007,"Action",0.69,0.83,0
"1804",2007,"Action",0.09,0,0
"1805",2007,"Action",0.09,0,0
"1806",2007,"Action",0.23,0.31,0
"1807",2007,"Action",0.23,0.31,0
"1808",2007,"Action",0.54,0.55,0
"1809",2007,"Action",0.55,0.55,0
"1813",2005,"Misc",0.67,0.25,0
"1814",2007,"Action",0.14,0.01,0
"1815",2007,"Action",0.08,0,0
"1816",2007,"Action",0.36,0.01,0
"1818",2009,"Puzzle",0.01,0,0
"1824",2008,"Puzzle",0.01,0,0
"1825",2007,"Puzzle",0.03,0,0
"1826",2007,"Puzzle",0.03,0,0
"1832",2004,"Action",0.15,0.05,0
"1833",2002,"Action",0.16,0.04,0
"1834",2003,"Action",0.16,0.04,0
"1835",2003,"Action",0.52,0.19,0
"1836",2009,"Role-Playing",0.08,0.03,0.14
"1838",2009,"Action",0.15,0,0.03
"1842",2003,"Adventure",0.06,0.01,0
"1843",2003,"Adventure",0.16,0.13,0
"1844",2003,"Adventure",0.08,0.02,0
"1849",2009,"Role-Playing",0,0,0.03
"1853",2004,"Misc",0.17,0.05,0
"1854",2004,"Misc",0.17,0.05,0
"1856",2002,"Racing",0.04,0.01,0
"1857",2009,"Shooter",0.05,0,0
"1858",2009,"Shooter",0.05,0,0
"1859",2002,"Action",0,0,0.02
"1862",2008,"Sports",0.45,1.02,0
"1865",2005,"Misc",1.67,2.78,1.6
"1866",2007,"Misc",1.06,1.93,0.41
"1870",2009,"Misc",0,0.22,0
"1874",2006,"Action",0.01,0,0
"1875",2006,"Action",0.01,0.01,0
"1876",2008,"Sports",0.09,0.01,0
"1878",2009,"Sports",0.1,0,0
"1879",2009,"Sports",0.09,0,0
"1881",2000,"Sports",0.02,0.01,0
"1882",2005,"Racing",0.03,0.01,0
"1883",2005,"Racing",0.03,0.01,0
"1884",2003,"Racing",0.06,0.02,0
"1885",2003,"Racing",0.06,0.02,0
"1886",2002,"Racing",0.41,0.32,0
"1887",2003,"Racing",0.41,0.32,0
"1888",2002,"Racing",0.15,0.04,0
"1889",2003,"Racing",0.15,0.04,0
"1890",2005,"Racing",0.1,0.07,0
"1891",2005,"Racing",0.1,0.07,0
"1892",2005,"Racing",0.05,0.02,0
"1893",2005,"Racing",0.05,0.02,0
"1894",2003,"Sports",0.23,0.16,0
"1895",2003,"Sports",0.23,0.16,0
"1897",2009,"Racing",0.14,0,0
"1898",2008,"Racing",0.3,0,0
"1899",2007,"Racing",0.03,0,0
"1900",2006,"Racing",0.03,0.02,0
"1901",2007,"Racing",0.03,0.02,0
"1902",2007,"Misc",0,0,0.03
"1904",2007,"Misc",0,0,0.03
"1905",2001,"Sports",0,0,0.45
"1907",2003,"Platform",0.19,0.05,0
"1908",2007,"Racing",0.04,0,0
"1909",2007,"Racing",0.04,0,0
"1920",2009,"Platform",0.12,0.17,0.01
"1921",2009,"Platform",0.12,0.12,0.01
"1922",2003,"Action",0.06,0.02,0
"1923",2003,"Action",0.16,0.04,0
"1924",2003,"Platform",0.16,0.04,0
"1925",2003,"Action",0.21,0.17,0
"1926",2003,"Platform",0.21,0.17,0
"1927",2003,"Action",0.05,0.01,0
"1928",2003,"Platform",0.05,0.01,0
"1929",2006,"Shooter",0.06,0,0
"1930",2006,"Shooter",0.08,0.02,0
"1931",2007,"Shooter",0.04,0,0
"1932",2006,"Shooter",0.05,0.01,0
"1933",2002,"Platform",0.18,0.07,0
"1934",2007,"Shooter",0.01,0.39,0
"1935",2008,"Shooter",0.75,0.48,0.01
"1936",2008,"Shooter",0.75,0.49,0.01
"1937",2007,"Shooter",1.65,0.85,0.05
"1938",2007,"Shooter",1.65,0.86,0.05
"1955",2009,"Misc",0.29,0,0
"1956",2009,"Misc",0.3,0,0
"1961",2006,"Puzzle",0,0,0.01
"1962",2006,"Racing",0,0,0.01
"1967",2006,"Shooter",1.01,0.04,0.03
"1968",2006,"Shooter",0.31,0.09,0
"1971",2003,"Fighting",0.04,0.01,0
"1972",2003,"Fighting",0.04,0.01,0
"1973",2003,"Fighting",0.08,0.06,0
"1974",2003,"Fighting",0.08,0.06,0
"1975",2001,"Strategy",0,0.04,0
"1976",2005,"Strategy",0.01,0.07,0
"1977",2006,"Strategy",0.01,0,0
"1980",2006,"Action",0,0,0.01
"1983",2000,"Misc",0.03,0.02,0
"1986",2009,"Adventure",0,0.04,0
"1988",2009,"Role-Playing",0.05,0,0
"1989",2003,"Role-Playing",0.03,0.01,0
"1990",2003,"Role-Playing",0.03,0.01,0
"1995",2007,"Shooter",0.07,0.01,0
"1996",2007,"Shooter",0.29,0.23,0
"1997",2003,"Action",0.01,0,0
"1998",2003,"Action",0.01,0,0
"2002",2006,"Role-Playing",0.05,0,0
"2003",2006,"Role-Playing",0.05,0,0
"2004",2002,"Action",0.15,0.12,0
"2005",2002,"Action",0.1,0.03,0
"2010",2006,"Simulation",0.01,0,0
"2016",2007,"Action",0.1,0.03,0.14
"2017",2007,"Action",0.1,0.03,0.14
"2018",2007,"Action",0.08,0.01,0
"2019",2007,"Action",0.08,0.01,0
"2022",2001,"Sports",0.03,0.02,0
"2025",2008,"Shooter",0.09,0,0
"2026",2008,"Shooter",0.09,0,0
"2027",2000,"Shooter",0.14,0.1,0
"2028",2001,"Shooter",0.14,0.1,0
"2032",2009,"Fighting",0.36,0.1,0.06
"2033",2009,"Fighting",0.36,0.1,0.06
"2034",2009,"Fighting",0.21,0.08,0.04
"2035",2009,"Fighting",0.21,0.08,0.04
"2065",2008,"Role-Playing",0,0,0.01
"2066",2007,"Simulation",0.1,0.03,0
"2067",2007,"Simulation",0.11,0.02,0
"2068",2006,"Simulation",0.03,0,0
"2069",2006,"Simulation",0.35,0.22,0
"2070",2007,"Simulation",0.74,0.04,0
"2071",2006,"Simulation",0.36,0.03,0
"2072",2006,"Simulation",0.06,0.02,0
"2077",2006,"Role-Playing",0,0,0.02
"2078",2009,"Role-Playing",0.04,0,0.01
"2080",2009,"Action",0,0,0.03
"2081",2005,"Fighting",0,0,0.08
"2082",2006,"Fighting",0,0,0.05
"2083",2007,"Fighting",0,0,0.06
"2084",2007,"Fighting",0.12,0.02,0
"2085",2008,"Fighting",0.12,0.02,0
"2086",2007,"Fighting",0,0,0.1
"2087",2008,"Fighting",0,0,0.1
"2088",2005,"Adventure",0,0,0.08
"2089",2006,"Role-Playing",0,0,0.07
"2090",2005,"Fighting",0,0,0.09
"2091",2006,"Fighting",0,0,0.07
"2092",2007,"Fighting",0,0,0.08
"2093",2008,"Fighting",0,0,0.08
"2094",2009,"Fighting",0,0,0.09
"2096",2006,"Fighting",0.22,0.01,0.08
"2097",2007,"Fighting",0.21,0.01,0.08
"2098",2008,"Fighting",0,0,0.05
"2099",2009,"Fighting",0,0,0.03
"2102",2008,"Role-Playing",0.1,0.02,0.07
"2103",2009,"Role-Playing",0.1,0.02,0.07
"2104",2006,"Fighting",0.3,0.01,0.12
"2105",2007,"Fighting",0.29,0.01,0.12
"2106",2008,"Fighting",0,0,0.06
"2107",2002,"Platform",0.02,0.01,0
"2108",2002,"Platform",0.02,0.01,0
"2109",2004,"Platform",0.12,0.03,0
"2110",2002,"Platform",0.39,0.15,0
"2111",2006,"Sports",0.09,0,0
"2112",2005,"Sports",0.74,0.03,0
"2113",2005,"Sports",0.74,0.03,0
"2114",2006,"Sports",0.15,0,0
"2115",2004,"Sports",0.4,0.11,0
"2116",2005,"Sports",0.4,0.11,0
"2117",2008,"Sports",0.11,0.03,0
"2118",2008,"Sports",0.08,0.01,0
"2119",2008,"Strategy",0,0.01,0
"2120",2008,"Strategy",0,0.01,0
"2123",2008,"Misc",0.14,0,0
"2124",2006,"Puzzle",0.03,0,0
"2125",2008,"Puzzle",0.03,0,0
"2126",2009,"Sports",0.01,0.02,0
"2129",2009,"Sports",0.13,0.03,0
"2134",2009,"Role-Playing",0,0,0.09
"2135",2002,"Action",0.04,0.01,0
"2136",2002,"Action",0.19,0.15,0
"2137",2002,"Action",0.14,0.04,0
"2139",2001,"Shooter",0.43,0.12,0
"2140",2001,"Shooter",0.43,0.12,0
"2141",2004,"Adventure",0.02,0.02,0
"2142",2000,"Adventure",0,0,0.09
"2144",2002,"Shooter",0.09,0.02,0
"2145",2002,"Shooter",0.09,0.02,0
"2146",2002,"Shooter",0.2,0.16,0
"2147",2002,"Shooter",0.2,0.16,0
"2148",2002,"Shooter",0.16,0.05,0
"2149",2002,"Shooter",0.16,0.05,0
"2150",2004,"Shooter",0.13,0.1,0
"2151",2004,"Shooter",0.13,0.1,0
"2152",2004,"Shooter",0.11,0.03,0
"2153",2004,"Shooter",0.11,0.03,0
"2156",2001,"Fighting",0.15,0.11,0.05
"2157",2001,"Fighting",0.15,0.11,0.05
"2158",2003,"Fighting",0.05,0.04,0
"2159",2003,"Fighting",0.05,0.04,0
"2160",2003,"Fighting",0.03,0.01,0
"2163",2002,"Fighting",0.14,0.04,0
"2164",2003,"Shooter",0.01,0,0
"2165",2003,"Shooter",0.11,0.09,0
"2166",2003,"Shooter",0.11,0.09,0
"2167",2003,"Shooter",0.04,0.01,0
"2168",2003,"Shooter",0.04,0.01,0
"2170",2006,"Role-Playing",0.3,0.33,0.21
"2171",2007,"Role-Playing",0.3,0.33,0.21
"2172",2008,"Role-Playing",0.12,0.04,0.05
"2173",2009,"Role-Playing",0.12,0.03,0.05
"2174",2009,"Role-Playing",0.06,0,0.03
"2180",2001,"Misc",0.28,0.19,0
"2181",2000,"Platform",0.04,0.01,0
"2182",2000,"Platform",0.04,0.01,0
"2186",2002,"Sports",0.05,0.01,0
"2187",2002,"Sports",0.07,0.06,0
"2188",2002,"Sports",0.08,0.02,0
"2189",2005,"Misc",0.06,0.02,0
"2192",2000,"Action",0.31,0.21,0
"2193",2001,"Action",0.31,0.21,0
"2194",2008,"Action",0,0.01,0
"2195",2009,"Action",0,0.01,0
"2196",2002,"Action",0,0,0.03
"2197",2006,"Sports",0.01,0.01,0
"2205",2007,"Puzzle",0.04,0,0
"2206",2009,"Puzzle",0.04,0,0
"2207",2004,"Role-Playing",0.03,0.01,0
"2208",2004,"Role-Playing",0.03,0.01,0
"2209",2003,"Role-Playing",0.1,0.04,0
"2210",2003,"Role-Playing",0.1,0.04,0
"2211",2000,"Adventure",0,0,0.37
"2212",2002,"Adventure",0,0,0.41
"2213",2007,"Adventure",0,0,0.08
"2214",2009,"Adventure",0,0,0.19
"2216",2006,"Adventure",0,0,0.1
"2217",2008,"Adventure",0.35,0.21,0
"2218",2008,"Adventure",0.09,0.02,0
"2219",2008,"Adventure",0.12,0.05,0
"2220",2008,"Adventure",0.19,0.31,0
"2221",2008,"Adventure",0.18,0.05,0
"2222",2002,"Puzzle",0.03,0.02,0
"2223",2003,"Puzzle",0.03,0.02,0
"2224",2005,"Puzzle",0.1,0.02,0.03
"2227",2006,"Puzzle",0.14,0,0
"2228",2006,"Puzzle",0.14,0,0
"2229",2008,"Puzzle",0,0,0.01
"2230",2006,"Puzzle",0,0,0.01
"2231",2006,"Puzzle",0,0,0.01
"2232",2008,"Puzzle",0,0.01,0
"2233",2009,"Puzzle",0,0.01,0
"2236",2000,"Adventure",0.05,0.01,0.11
"2240",2002,"Adventure",0.15,0.04,0.06
"2241",2002,"Adventure",0.15,0.04,0.06
"2245",2002,"Puzzle",0.06,0.02,0
"2246",2004,"Puzzle",0.06,0.02,0
"2247",2000,"Misc",0,0,0.15
"2248",2007,"Misc",0.06,0,0
"2249",2008,"Misc",0.06,0,0
"2250",2007,"Misc",0.11,0.02,0.03
"2251",2008,"Misc",0.11,0.02,0.03
"2252",2006,"Puzzle",0.04,0,0.04
"2253",2006,"Puzzle",0.04,0,0.04
"2254",2007,"Puzzle",0.13,0,0.01
"2255",2008,"Puzzle",0.13,0,0.01
"2256",2002,"Puzzle",0.07,0.02,0
"2257",2002,"Puzzle",0.07,0.02,0
"2258",2002,"Puzzle",0.05,0.02,0
"2259",2002,"Puzzle",0.05,0.02,0
"2261",2000,"Puzzle",0.07,0.05,0
"2262",2007,"Role-Playing",0,0,0.02
"2263",2008,"Role-Playing",0,0,0.02
"2264",2001,"Puzzle",0.1,0.04,0.1
"2267",2006,"Puzzle",0.04,0,0
"2268",2006,"Puzzle",0.04,0,0
"2269",2007,"Misc",0.25,0,0
"2270",2007,"Misc",0.09,0.07,0
"2271",2007,"Misc",0.43,0.03,0
"2272",2008,"Misc",0.2,0.02,0
"2275",2009,"Puzzle",0.31,0.01,0
"2276",2004,"Puzzle",0.02,0.01,0
"2277",2004,"Puzzle",0.02,0.01,0
"2278",2009,"Puzzle",0.3,0.01,0
"2279",2006,"Puzzle",0.01,0,0
"2280",2008,"Puzzle",0.72,0.38,0
"2281",2009,"Puzzle",0.34,0.09,0
"2286",2009,"Shooter",0.01,0.14,0
"2287",2009,"Shooter",0.01,0.14,0
"2288",2009,"Shooter",1.22,0.61,0
"2289",2009,"Shooter",1.2,0.62,0
"2290",2009,"Shooter",2.43,0.72,0.03
"2291",2009,"Shooter",2.39,0.73,0.03
"2326",2007,"Puzzle",0,0.03,0
"2332",2006,"Action",0.03,0,0
"2333",2006,"Action",0.03,0,0
"2337",2000,"Fighting",0.04,0.03,0
"2338",2001,"Fighting",0.04,0.03,0
"2339",2001,"Sports",0.06,0.02,0
"2340",2001,"Sports",0.06,0.02,0
"2343",2009,"Platform",0,0.02,0
"2344",2005,"Puzzle",3.44,5.36,5.32
"2348",2005,"Misc",4.75,9.26,4.16
"2349",2007,"Misc",0.12,0,0
"2350",2008,"Misc",0.12,0,0
"2351",2005,"Puzzle",0.14,0,0
"2352",2006,"Puzzle",0.14,0,0
"2353",2005,"Puzzle",0.14,0,0
"2354",2006,"Puzzle",0.14,0,0
"2355",2008,"Misc",0.41,0.01,0
"2358",2009,"Misc",0,0.01,0
"2359",2008,"Misc",0.06,0,0
"2360",2008,"Misc",0.11,0,0
"2361",2008,"Misc",0,0.01,0
"2362",2008,"Puzzle",0.06,0.02,0
"2363",2009,"Role-Playing",0,0,0.02
"2364",2002,"Platform",0.1,0.04,0
"2365",2003,"Platform",0.1,0.04,0
"2366",2007,"Adventure",0.29,0.22,0
"2367",2008,"Misc",0.03,0,0
"2368",2008,"Misc",0.16,0,0
"2369",2007,"Adventure",0.26,0,0
"2370",2008,"Adventure",0.24,0,0
"2371",2006,"Adventure",0.43,0.88,0
"2372",2006,"Adventure",0.01,0,0
"2373",2006,"Action",0.17,0.04,0
"2374",2006,"Adventure",0.17,0.04,0
"2375",2006,"Action",0.01,0.01,0
"2376",2006,"Adventure",0.01,0.01,0
"2377",2008,"Action",0.18,0.11,0
"2378",2008,"Action",0.11,0.09,0
"2379",2008,"Action",0.19,0,0
"2380",2004,"Misc",0.39,0.14,0
"2381",2005,"Misc",0.39,0.14,0
"2382",2005,"Misc",0.16,0.04,0
"2383",2005,"Misc",0.19,0.15,0
"2384",2008,"Action",0.26,0,0
"2385",2007,"Simulation",0.24,0.18,0
"2386",2007,"Simulation",0.24,0.01,0
"2389",2006,"Role-Playing",0,0,0.02
"2390",2006,"Role-Playing",0,0,0.02
"2391",2006,"Role-Playing",0.11,0,0
"2392",2007,"Role-Playing",0.11,0,0
"2393",2006,"Role-Playing",0,0,0.05
"2394",2007,"Role-Playing",0,0,0.05
"2395",2009,"Action",0.05,0,0
"2396",2009,"Action",0.05,0,0
"2397",2009,"Action",0.05,0.01,0
"2398",2009,"Action",0.05,0.01,0
"2411",2005,"Puzzle",0.11,0,0
"2412",2006,"Puzzle",0.11,0,0
"2415",2004,"Adventure",0.09,0.03,0
"2416",2004,"Adventure",0.09,0.03,0
"2418",2000,"Puzzle",0.06,0.04,0
"2419",2001,"Role-Playing",0.11,0.04,0.06
"2420",2001,"Role-Playing",0.11,0.04,0.06
"2421",2001,"Role-Playing",0.14,0.05,0
"2422",2002,"Role-Playing",0.14,0.05,0
"2427",2005,"Role-Playing",0,0.03,0
"2429",2000,"Role-Playing",0.11,0.08,0.34
"2430",2002,"Role-Playing",0.09,0.07,0
"2431",2003,"Role-Playing",0.09,0.07,0
"2434",2007,"Sports",0,0,0
"2436",2007,"Sports",0,0.01,0
"2444",2002,"Misc",0.15,0.06,0
"2445",2002,"Misc",0.12,0.09,0
"2452",2009,"Adventure",0.12,0.1,0
"2453",2009,"Adventure",0.07,0.09,0
"2454",2002,"Adventure",0.04,0.02,0
"2455",2003,"Adventure",0.01,0,0
"2456",2003,"Adventure",0.01,0,0
"2457",2007,"Simulation",0.09,0,0
"2458",2007,"Simulation",0.09,0,0
"2464",2007,"Shooter",0.03,0,0
"2465",2006,"Shooter",0.23,0.14,0
"2466",2008,"Shooter",0.11,0,0
"2467",2005,"Shooter",0.38,0.01,0
"2468",2005,"Shooter",0.23,0.07,0
"2469",2005,"Action",0.38,0.01,0
"2470",2005,"Action",0.23,0.07,0
"2474",2008,"Shooter",0,0.02,0
"2475",2008,"Shooter",0.44,0.34,0
"2476",2008,"Shooter",0.47,0.31,0
"2477",2008,"Shooter",0.45,0.34,0
"2478",2008,"Shooter",0.47,0.3,0
"2479",2005,"Shooter",0.38,0.01,0
"2480",2005,"Shooter",0.49,0.14,0
"2483",2002,"Fighting",0.23,0.07,0
"2484",2003,"Action",0.01,0,0
"2487",2000,"Sports",0.06,0.04,0
"2491",2007,"Sports",0.2,0.15,0
"2492",2007,"Sports",0.2,0.15,0
"2495",2007,"Sports",0.19,0,0
"2496",2007,"Sports",0.19,0,0
"2497",2007,"Sports",0.36,0.01,0
"2498",2007,"Sports",0.35,0.01,0
"2501",2009,"Action",0.54,0.28,0
"2502",2009,"Action",0.62,0.27,0
"2503",2003,"Shooter",0.62,0.18,0.01
"2506",2007,"Puzzle",0.03,0,0
"2507",2008,"Puzzle",0.03,0,0
"2508",2006,"Puzzle",0.03,0,0
"2509",2006,"Puzzle",0.03,0,0
"2510",2005,"Puzzle",0.04,0,0
"2511",2006,"Puzzle",0.04,0,0
"2512",2002,"Puzzle",0.04,0.02,0
"2513",2004,"Puzzle",0.04,0.02,0
"2517",2009,"Sports",0.13,0,0
"2518",2002,"Action",0.18,0.05,0
"2519",2003,"Action",0.02,0.01,0
"2520",2003,"Action",0.02,0.01,0
"2521",2003,"Action",0.09,0.07,0
"2522",2003,"Action",0.09,0.07,0
"2523",2003,"Action",0.09,0.03,0
"2524",2003,"Action",0.09,0.03,0
"2525",2003,"Action",0.02,0.01,0
"2527",2000,"Adventure",0.11,0.08,0
"2529",2009,"Racing",0.08,0,0
"2530",2007,"Simulation",0.85,0.01,0
"2531",2007,"Simulation",0.85,0.01,0
"2532",2008,"Simulation",0.34,0,0
"2536",2008,"Simulation",0.01,0,0
